path,size_bytes,lines,extension,language,category,binary,sha256,encoding,tracked,week,day,exercise_root,exercise_kind,tier,is_test,is_readme,todo_count,trailing_whitespace_lines,mixed_line_endings,syntax_ok,syntax_error
Week2OOP/Day1IntroductiontoOOP/DailyChallenge/README.md,6054,189,.md,Markdown,documentation,False,559971dfeaf24eaa3626260ed779674c9ff05a633228e0273ad42596136f567a,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP/DailyChallenge,Daily Challenge,,False,True,0,7,False,,
Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXP/exercisesxp.py,21295,660,.py,Python,source,False,a1456d2eb99fbccc73a317c2d861b7dabd2c5c27b55ec39f2cd67a1f3e230269,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXP,Exercise,XP,False,False,0,109,False,True,
Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXPGold/exercisesxpgold.py,6969,190,.py,Python,source,False,8df35ac4cbda03040a6fdd164b63b61b2e20bcfbfda9544c6e7a6eb0e3b77512,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,False,line 177: unterminated string literal (detected at line 177)
Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXPGold/readme.md,1059,36,.md,Markdown,documentation,False,1031bc6e628fa7462af15f3b1f1a9b91e9851d57e5d96e7b0d91706845cd52cd,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,3,False,,
Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXPNinja/exercisesxpninja.py,4589,132,.py,Python,source,False,fc7cf4ab193fb6c2b5fc27f639d6a42901617cbf9974c6113781bfc112e73ea4,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,True,
Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXPNinja/readme.md,1098,34,.md,Markdown,documentation,False,1f7eea9201fbbb8a31a2d045ed26700901fe7fe89638e84926a0747b4059bb94,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,1,False,,
Week2OOP/Day1IntroductiontoOOP/Exercises/README.md,5266,157,.md,Markdown,documentation,False,9261e2e06492bb7c36b345c1072bcc6d58b7edb268d9ea8b88c3eb01528eedf0,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP/Exercises,Exercise,,False,True,0,5,False,,
Week2OOP/Day1IntroductiontoOOP/README.md,7761,224,.md,Markdown,documentation,False,30d1098852c39cdc67c18976b8ce1aa27a5164d3e7fbb0652ee7b1101022ce9a,utf-8-sig,True,Week2OOP,Day1IntroductiontoOOP,Week2OOP/Day1IntroductiontoOOP,,,False,True,0,11,False,,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/DailyChallenge/Pagination/pagination.py,2359,73,.py,Python,source,False,bfe8c2d0e7e5715686b00e2510f410b6962e7663bf0581de9e448556369bc4cd,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/DailyChallenge/Pagination,Daily Challenge,,False,False,0,0,False,True,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/DailyChallenge/Pagination/README.md,1852,40,.md,Markdown,documentation,False,9ae9638a712e7f96e7d87e25def61a50d651e2f8337de826286d2cbcb40cbb7f,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/DailyChallenge/Pagination,Daily Challenge,,False,True,0,0,False,,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXP/exercisesxp.py,4159,162,.py,Python,source,False,c4f2cfbdb475a3d76f054ed5c24f19f2b545ed97e8a222fda8fdbccdf8c06eeb,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,True,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXP/README.md,2085,47,.md,Markdown,documentation,False,3f929c5d51becffb1c2e79ceb6619078459264a364682423e5212e4250bf996a,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXP,Exercise,XP,False,True,0,0,False,,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXPGold/exercisesxpgoldinheritance.py,9624,240,.py,Python,source,False,0afb0b495a0afc3269d69747498b2868bed94cac20ad38b5d625ac776d987e0e,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,1,False,True,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXPGold/readme.md,1520,39,.md,Markdown,documentation,False,60c5dd7b17c76a652a4a397d8fa36e3fdb5af8d8582259540f87444e0848e0f8,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,2,False,,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXPNinja/exercisesxpninjainheritance.py,8399,223,.py,Python,source,False,591ec5057f966cfea94f8e497b9b0c0862fbd3713e405f0f8641e0d5e5bed4d0,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,1,False,True,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXPNinja/readme.md,1503,42,.md,Markdown,documentation,False,778bf49ff23b7d8bc0bb5a5d988b710ba163611be96a686f36aa5522eb88a4a2,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,10,False,,
Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism/README.md,9499,321,.md,Markdown,documentation,False,039e5cac5c8f9f9adde1371697c0538ee6cec852fa62808bb6721a5d05699de8,utf-8-sig,True,Week2OOP,Day2OOPInheritanceEncapsulationPolymorphism,Week2OOP/Day2OOPInheritanceEncapsulationPolymorphism,,,False,True,0,21,False,,
Week2OOP/Day3OOPandModules/DailyChallenge/Circle/circle.py,2677,94,.py,Python,source,False,cbde875f00dc513f404a53ab32fa31f9e09ede89902a556540792b42485ffa0f,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/DailyChallenge/Circle,Daily Challenge,,False,False,0,0,False,True,
Week2OOP/Day3OOPandModules/DailyChallenge/Circle/README.md,1544,39,.md,Markdown,documentation,False,98f7440385471acdd1c59823b49f939ba41639234925ba59f1e8c30d97717611,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/DailyChallenge/Circle,Daily Challenge,,False,True,0,0,False,,
Week2OOP/Day3OOPandModules/DailyChallenge/Translator/dailychallengetranslator.py,2469,66,.py,Python,source,False,fa2c686ceecf095461de561d6e88b9dd259d4a89d58f1eb6aad414e55019d833,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/DailyChallenge/Translator,Daily Challenge,,False,False,0,1,False,True,
Week2OOP/Day3OOPandModules/DailyChallenge/Translator/readme.md,933,26,.md,Markdown,documentation,False,5340675062cb9b5fbcc046e716a31dddc78e500d47cd71374078c2d5d3382e9d,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/DailyChallenge/Translator,Daily Challenge,,False,True,0,1,False,,
Week2OOP/Day3OOPandModules/DailyChallenge/UserInfo/dailychallengegolduserinfo.py,2985,85,.py,Python,source,False,dd038f8c0303036cacb4bfc0b38deb2b280ee9403ebc08f93721dbda61803d7c,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/DailyChallenge/UserInfo,Daily Challenge,,False,False,0,2,False,False,line 83: unterminated string literal (detected at line 83)
Week2OOP/Day3OOPandModules/DailyChallenge/UserInfo/readme.md,868,32,.md,Markdown,documentation,False,15abc2ba1571ec43eeed7d927b98223d18c2df06b153be64246a9a83696633fb,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/DailyChallenge/UserInfo,Daily Challenge,,False,True,0,1,False,,
Week2OOP/Day3OOPandModules/Exercises/ExercisesXP/README.md,3292,102,.md,Markdown,documentation,False,8a8ecb5665072c1fb3f6b80b991d04e0a6224e46573fb8956609e63691280a74,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/Exercises/ExercisesXP,Exercise,XP,False,True,0,8,False,,
Week2OOP/Day3OOPandModules/Exercises/ExercisesXP/xp_oop_modules_all.py,7681,231,.py,Python,source,False,8dfb5173fb18d60e5c32527754f9a7116fe823ba8f6e1e2957c8752d0f204638,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,True,
Week2OOP/Day3OOPandModules/Exercises/ExercisesXPGold/exercisesxpgoldmodules.py,6018,175,.py,Python,source,False,a3b67a8cc9b3b33d4cac8e7303e2dd1fb4c5186e553fd9eda77f221fa58e1ee2,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,True,
Week2OOP/Day3OOPandModules/Exercises/ExercisesXPGold/readme.md,762,16,.md,Markdown,documentation,False,0d2492cb96e80f1ca5efc4a374d5ff3761b3ffcde6b66c65e464e30fe19a07a7,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,5,False,,
Week2OOP/Day3OOPandModules/Exercises/ExercisesXPNinja/exercisesxpninjadunder.py,10193,305,.py,Python,source,False,0ac3eaf2fc77efaca2a491d24905de7e62b5aebc500f619c5b0c529d91823078,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,False,line 193: unterminated string literal (detected at line 193)
Week2OOP/Day3OOPandModules/Exercises/ExercisesXPNinja/readme.md,1234,29,.md,Markdown,documentation,False,abffed36b02a441bc275fddd99cbaea98089e5c5bf151d2990c6693a913f05b6,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,1,False,,
Week2OOP/Day3OOPandModules/Exercises/README.md,2022,36,.md,Markdown,documentation,False,09246c150e49025448658b2add43ad3b62b31e95878a1512f5f3fde543f2378b,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules/Exercises,Exercise,,False,True,0,0,False,,
Week2OOP/Day3OOPandModules/README.md,20783,799,.md,Markdown,documentation,False,a6f58297050e59faf49d5d020163933354aa80dec44555cfebb11eb2d9b2e282,utf-8-sig,True,Week2OOP,Day3OOPandModules,Week2OOP/Day3OOPandModules,,,False,True,0,62,False,,
Week2OOP/Day4PythonFileIOJSONandAPI/DailyChallenge/TextAnalysis/dailychallengetextanalysis.py,5861,141,.py,Python,source,False,755071f33a02d942fdee80dab3c9f9f078e6002bf68c1721c3d40c92e2de4b89,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/DailyChallenge/TextAnalysis,Daily Challenge,,False,False,0,0,False,False,line 134: unterminated string literal (detected at line 134)
Week2OOP/Day4PythonFileIOJSONandAPI/DailyChallenge/TextAnalysis/readme.md,1305,32,.md,Markdown,documentation,False,a087d9189f77945b55d480a89cdbd1457ab81e71f1ee836006db14ee0915eb00,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/DailyChallenge/TextAnalysis,Daily Challenge,,False,True,0,1,False,,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXP/README.md,1657,52,.md,Markdown,documentation,False,4ea1df9c891625a2685a2040a3f5f62c23a0cce1d2b2d37e2bd31d485eefef28,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXP,Exercise,XP,False,True,0,0,False,,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXP/xp_files_json_all.py,5486,155,.py,Python,source,False,9494b704432f80315d41398e72a516aa753cf4b9bc008171f501b84e924179e4,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXP,Exercise,XP,False,False,0,4,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold/giphyexercises.py,4147,110,.py,Python,source,False,a4f526a15ee29f8b373fe5d0f543d3ea614df142198f94e4b4e2add285963a85,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,1,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold/menueditor.py,2693,83,.py,Python,source,False,42f54f98f6dea5c39d1414a2deae8792a17c768640532c77a60fe54f02160164,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold/menumanager.py,3021,80,.py,Python,source,False,1172a3a272fb913561ca1e7588ca221b51785c0bc6410e9135ecf4c46c0a4ee6,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold/readme.md,1540,38,.md,Markdown,documentation,False,77ff51bca44586854ea76b9db3302002fc2192af2c29725ae9d6f222e7489fbd,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,0,False,,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold/restaurantmenu.json,320,24,.json,JSON,data,False,919953f1b89be95fefff9fb2dc6b2323a7aca9e3200a8d10608b756554425a2c,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja/charactersgame.py,3328,99,.py,Python,source,False,7feef614b8f6715aa406c6758b7e0d8dfc2d3b80f8740075e9f46a0e5860251c,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja/ninjamenueditor.py,3043,92,.py,Python,source,False,00f31c80ba7a095d6ea3de501ab21ee8fe678dccc7a4b1a16ec8a3b6ebd39eb6,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja/ninjamenumanager.py,5313,146,.py,Python,source,False,cb3e55b6c60b08196547ad5b971bf59fd2c3ce2c361fdb75c47a943e98692618,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja/readme.md,1320,33,.md,Markdown,documentation,False,e406181d72f178ffb933cc2ff69fb066e9deaa5e7c34eb5703ef408f0b1861e6,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,0,False,,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja/restaurantmenu.json,340,25,.json,JSON,data,False,f0fd68cf18841868ca9a7004cbca9c93117b6a5f39e510bb44204b7ecec6e185,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,True,
Week2OOP/Day4PythonFileIOJSONandAPI/Exercises/README.md,2951,81,.md,Markdown,documentation,False,1556f6b7e6bf96a082ba177a1e00a632193bc2c697c04ce4bf92c1863aa8112f,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI/Exercises,Exercise,,False,True,0,0,False,,
Week2OOP/Day4PythonFileIOJSONandAPI/README.md,43716,1325,.md,Markdown,documentation,False,d18780012c1c1a5479c2749a800cdb03c1931929b78951bc9df6f3d981ae8d85,utf-8-sig,True,Week2OOP,Day4PythonFileIOJSONandAPI,Week2OOP/Day4PythonFileIOJSONandAPI,,,False,True,0,186,False,,
Week2OOP/Day5MiniProject/DailyChallenge/Modules/cli.py,1929,48,.py,Python,source,False,fb171d5609d64ae42b288a54ddc10f227d5e6fabd27b46948ee5213f8f8c2577,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/DailyChallenge/Modules,Daily Challenge,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/DailyChallenge/Modules/README.md,2444,86,.md,Markdown,documentation,False,b40126318ddcf7119c1fd7b2badd78800384e8b775cfe69c8d183bab43c68821,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/DailyChallenge/Modules,Daily Challenge,,False,True,0,0,False,,
Week2OOP/Day5MiniProject/DailyChallenge/Modules/requirements.txt,18,1,.txt,Text,documentation,False,f8e6011ebb172da7eba7a0ebf7aa6b310a6c55380df1351fca177b5593920bba,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/DailyChallenge/Modules,Daily Challenge,,False,False,0,0,False,,
Week2OOP/Day5MiniProject/DailyChallenge/Modules/tests/test_timer.py,1653,56,.py,Python,test,False,835073cbc1891d2ddd09e0355fccd4587f8f7feb7f004153b5b07c5960886f6d,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/DailyChallenge/Modules,Daily Challenge,,True,False,0,0,False,False,line 41: closing parenthesis ')' does not match opening parenthesis '['
Week2OOP/Day5MiniProject/DailyChallenge/Modules/timer.py,4580,134,.py,Python,source,False,cd1070676c90f2f5d101b72dff12cae7231ba05f11f69636d168c4cc076cad28,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/DailyChallenge/Modules,Daily Challenge,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/DailyChallenge/OOPQuizz/deck.py,2977,91,.py,Python,source,False,6a2367bb391266b2ec4883a56fc0ee2743a178a2f17ad57e6df9bf4ce6389f13,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/DailyChallenge/OOPQuizz,Daily Challenge,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/DailyChallenge/OOPQuizz/demo.py,440,20,.py,Python,source,False,cc49418797c725d542a294f9df078f9782c56bc94ca7e9bc3d6379455e2e6d5a,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/DailyChallenge/OOPQuizz,Daily Challenge,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/DailyChallenge/OOPQuizz/README.md,1595,60,.md,Markdown,documentation,False,df6792f2138ae955086397c5723e9f9d2cf9ab2ebb498a4d7cd26b37f91895b3,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/DailyChallenge/OOPQuizz,Daily Challenge,,False,True,0,0,False,,
Week2OOP/Day5MiniProject/Exercises/AnagramChecker/anagramchecker.py,3480,85,.py,Python,source,False,74b23cf394d911499b5917ee5c28307e0bb1f2ce9db2cd0692b8e2fd8b3f899f,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/AnagramChecker,Mini Project,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/Exercises/AnagramChecker/anagrams.py,1889,56,.py,Python,source,False,8c6dc922fd93c78a87c4bdff88c4c5a9d2886c78bae5fa8ffec2f047ee9db0c9,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/AnagramChecker,Mini Project,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/Exercises/AnagramChecker/readme.md,1021,25,.md,Markdown,documentation,False,2465d85daa5b4f6ea2e345c87613dda37ee4338d2603441d0e584989a83ecbee,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/AnagramChecker,Mini Project,,False,True,0,0,False,,
Week2OOP/Day5MiniProject/Exercises/AnagramChecker/words.txt,332,49,.txt,Text,documentation,False,3b27d0a21634d827c2123181cc3de294c60abced4e270d3439ba781d7a68ad64,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/AnagramChecker,Mini Project,,False,False,0,0,False,,
Week2OOP/Day5MiniProject/Exercises/README.md,2195,38,.md,Markdown,documentation,False,a0fc2e8c21a8b1f301050adf5e0101a2861338ddd2cb8ac6383939779563f02c,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises,Mini Project,,False,True,0,0,False,,
Week2OOP/Day5MiniProject/Exercises/RockPaperScissors/game.py,2647,79,.py,Python,source,False,f2d7af4a034bc7b5fe6871ce9eb9f0cf059a10d016b1c862792e6e381059bdf7,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/RockPaperScissors,Mini Project,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/Exercises/RockPaperScissors/readme.md,730,20,.md,Markdown,documentation,False,1bf8d130bb25cf4b572edb9f1ae9f2cdaef504da2ba46b6c8de0c13b24440e5d,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/RockPaperScissors,Mini Project,,False,True,0,1,False,,
Week2OOP/Day5MiniProject/Exercises/RockPaperScissors/rockpaperscissors.py,1633,53,.py,Python,source,False,e3bc8db40f0bba69c38c110b5058d0d5c425c4bd92de9ee0775365a48c210af1,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/RockPaperScissors,Mini Project,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/Exercises/WeatherApp/readme.md,2057,57,.md,Markdown,documentation,False,84ad358d119c0ab8e01954a2ea8bf0923a19811145c08faa65cb67d078c5ac55,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/WeatherApp,Mini Project,,False,True,0,1,False,,
Week2OOP/Day5MiniProject/Exercises/WeatherApp/weatherapp.py,8219,230,.py,Python,source,False,dca26ed3273ceb22856855cf1724f6491d0076998723c5b1f0b137c7596b8f36,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/WeatherApp,Mini Project,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/Exercises/WeatherApp/weathergui.py,3894,99,.py,Python,source,False,d8bf60c6574c2d4315127cc2c8d4792a040a00237b6f9538d95ab8ba4dbadce2,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject/Exercises/WeatherApp,Mini Project,,False,False,0,0,False,True,
Week2OOP/Day5MiniProject/README.md,2425,58,.md,Markdown,documentation,False,f9929f96c831d25fac70b1c05318dd21aaed595f7cdf1a205de77e4c74a0318c,utf-8-sig,True,Week2OOP,Day5MiniProject,Week2OOP/Day5MiniProject,Mini Project,,False,True,0,0,False,,
Week2OOP/README.md,13780,544,.md,Markdown,documentation,False,27ac1032178e46a315b700b3b3c18d3d3e1d83c567653e9df6ab78ac62324feb,utf-8-sig,True,Week2OOP,,,,,False,True,0,23,False,,
Week2OOP/RemoteLearningOOP/DailyChallenge/AirManagement/air_management.py,7066,192,.py,Python,source,False,1ef3b3833808ced1d0da68a69dd12403f251744e072520405707289b69a3f27f,utf-8-sig,True,Week2OOP,RemoteLearningOOP,Week2OOP/RemoteLearningOOP/DailyChallenge/AirManagement,Daily Challenge,,False,False,0,0,False,True,
Week2OOP/RemoteLearningOOP/DailyChallenge/AirManagement/README.md,2498,70,.md,Markdown,documentation,False,f0fd57842c6e82b5e32b6b8106b2c8da4024ff9efd19b5e5b55ff7242b6ea80f,utf-8-sig,True,Week2OOP,RemoteLearningOOP,Week2OOP/RemoteLearningOOP/DailyChallenge/AirManagement,Daily Challenge,,False,True,0,1,False,,
Week2OOP/RemoteLearningOOP/Exercises/MiniProjectVaccines/README.md,2011,55,.md,Markdown,documentation,False,39b3eb14a15b6aafec557638610b2c204e5fb1d583400fb40c22f830a5ddf66d,utf-8-sig,True,Week2OOP,RemoteLearningOOP,Week2OOP/RemoteLearningOOP/Exercises/MiniProjectVaccines,Mini Project,,False,True,0,1,False,,
Week2OOP/RemoteLearningOOP/Exercises/MiniProjectVaccines/vaccines.py,8517,224,.py,Python,source,False,43ba08fd45429e6486057459b349531c772b1d91759a55178caeaacd2758e92d,utf-8-sig,True,Week2OOP,RemoteLearningOOP,Week2OOP/RemoteLearningOOP/Exercises/MiniProjectVaccines,Mini Project,,False,False,0,0,False,True,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/BubbleSort/index.js,2434,71,.js,JavaScript,source,False,027ec4718f40f5eb9ec279bb738228902c44c1cbd5f2fd5989d555f8c90560ae,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/BubbleSort,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/BubbleSort/README.md,862,37,.md,Markdown,documentation,False,cac3ddb4c75d6bff74b9c5737f76e5882427f354b2f5f2e3f1a3f62520c07a84,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/BubbleSort,Daily Challenge,,False,True,0,0,False,,
